"occupation_id","task_id","function_id","edge_type","task_to_function_weight","accountability_weight","judgment_requirement","trust_requirement","regulatory_liability_weight","human_authority_requirement","source_mix","source_confidence","notes"
"occ_15_2051_00","task_occ_15_2051_00_21828","fn_occ_15_2051_00_primary","supports","0.5429","0.5709","0.6216","0.5089","0.3243","0.5545","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.7018","reviewed_primary_task_function_edge"
"occ_15_2051_00","task_occ_15_2051_00_21828","fn_occ_15_2051_00_stakeholder_translation","supports","0.4571","0.5119","0.5824","0.5209","0.2407","0.4838","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.6928","reviewed_multi_anchor_task_function_edge"
"occ_15_2051_00","task_occ_15_2051_00_21829","fn_occ_15_2051_00_primary","supports","0.5429","0.5709","0.6216","0.5089","0.3243","0.5545","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.7018","reviewed_primary_task_function_edge"
"occ_15_2051_00","task_occ_15_2051_00_21829","fn_occ_15_2051_00_stakeholder_translation","supports","0.4571","0.5119","0.5824","0.5209","0.2407","0.4838","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.6928","reviewed_multi_anchor_task_function_edge"
"occ_15_2051_00","task_occ_15_2051_00_21830","fn_occ_15_2051_00_primary","supports","0.5536","0.5034","0.6462","0.4776","0.3254","0.5494","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.6751","reviewed_primary_task_function_edge"
"occ_15_2051_00","task_occ_15_2051_00_21830","fn_occ_15_2051_00_stakeholder_translation","supports","0.4464","0.4369","0.6028","0.4896","0.2396","0.4747","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.6661","reviewed_multi_anchor_task_function_edge"
"occ_15_2051_00","task_occ_15_2051_00_21831","fn_occ_15_2051_00_primary","supports","0.5366","0.5687","0.6953","0.5089","0.3237","0.5534","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.7018","reviewed_primary_task_function_edge"
"occ_15_2051_00","task_occ_15_2051_00_21831","fn_occ_15_2051_00_stakeholder_translation","supports","0.4634","0.5141","0.6587","0.5209","0.2413","0.4849","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.6928","reviewed_multi_anchor_task_function_edge"
"occ_15_2051_00","task_occ_15_2051_00_21832","fn_occ_15_2051_00_primary","supports","0.5427","0.5810","0.7065","0.5091","0.3243","0.5555","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.6941","reviewed_primary_task_function_edge"
"occ_15_2051_00","task_occ_15_2051_00_21832","fn_occ_15_2051_00_stakeholder_translation","supports","0.4573","0.5221","0.6675","0.5211","0.2407","0.4848","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.6851","reviewed_multi_anchor_task_function_edge"
"occ_15_2051_00","task_occ_15_2051_00_21833","fn_occ_15_2051_00_primary","supports","0.5366","0.5687","0.6953","0.5089","0.3237","0.5534","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.7018","reviewed_primary_task_function_edge"
"occ_15_2051_00","task_occ_15_2051_00_21833","fn_occ_15_2051_00_stakeholder_translation","supports","0.4634","0.5141","0.6587","0.5209","0.2413","0.4849","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.6928","reviewed_multi_anchor_task_function_edge"
"occ_15_2051_00","task_occ_15_2051_00_21834","fn_occ_15_2051_00_primary","supports","0.5429","0.5709","0.6216","0.5089","0.3243","0.5545","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.6721","reviewed_primary_task_function_edge"
"occ_15_2051_00","task_occ_15_2051_00_21834","fn_occ_15_2051_00_stakeholder_translation","supports","0.4571","0.5119","0.5824","0.5209","0.2407","0.4838","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.6631","reviewed_multi_anchor_task_function_edge"
"occ_15_2051_00","task_occ_15_2051_00_21835","fn_occ_15_2051_00_primary","supports","0.5429","0.5709","0.6216","0.5089","0.3243","0.5545","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.7018","reviewed_primary_task_function_edge"
"occ_15_2051_00","task_occ_15_2051_00_21835","fn_occ_15_2051_00_stakeholder_translation","supports","0.4571","0.5119","0.5824","0.5209","0.2407","0.4838","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.6928","reviewed_multi_anchor_task_function_edge"
"occ_15_2051_00","task_occ_15_2051_00_21836","fn_occ_15_2051_00_primary","directly_supports","0.4538","0.6371","0.6438","0.5863","0.3554","0.6078","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.6960","reviewed_primary_task_function_edge"
"occ_15_2051_00","task_occ_15_2051_00_21836","fn_occ_15_2051_00_stakeholder_translation","directly_supports","0.5462","0.6405","0.6402","0.5983","0.2896","0.5700","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.6870","reviewed_multi_anchor_task_function_edge"
"occ_15_2051_00","task_occ_15_2051_00_21837","fn_occ_15_2051_00_primary","supports","0.5411","0.6137","0.6737","0.5323","0.4041","0.5885","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.6853","reviewed_primary_task_function_edge"
"occ_15_2051_00","task_occ_15_2051_00_21837","fn_occ_15_2051_00_stakeholder_translation","supports","0.4589","0.5559","0.6353","0.5443","0.3209","0.5184","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.6763","reviewed_multi_anchor_task_function_edge"
"occ_15_2051_00","task_occ_15_2051_00_21838","fn_occ_15_2051_00_primary","supports","0.5429","0.5709","0.6216","0.5089","0.3243","0.5545","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.7018","reviewed_primary_task_function_edge"
"occ_15_2051_00","task_occ_15_2051_00_21838","fn_occ_15_2051_00_stakeholder_translation","supports","0.4571","0.5119","0.5824","0.5209","0.2407","0.4838","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.6928","reviewed_multi_anchor_task_function_edge"
"occ_15_2051_00","task_occ_15_2051_00_jd_ds_01","fn_occ_15_2051_00_primary","directly_supports","0.5000","0.6863","0.7280","0.6193","0.3600","0.6196","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8269","reviewed_primary_task_function_edge"
"occ_15_2051_00","task_occ_15_2051_00_jd_ds_01","fn_occ_15_2051_00_stakeholder_translation","directly_supports","0.5000","0.6573","0.7060","0.6313","0.2850","0.5647","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8179","reviewed_multi_anchor_task_function_edge"
"occ_15_2051_00","task_occ_15_2051_00_jd_ds_02","fn_occ_15_2051_00_primary","directly_supports","0.5300","0.6052","0.7290","0.5377","0.3230","0.5560","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8250","reviewed_primary_task_function_edge"
"occ_15_2051_00","task_occ_15_2051_00_jd_ds_02","fn_occ_15_2051_00_stakeholder_translation","directly_supports","0.4700","0.5552","0.6950","0.5497","0.2420","0.4900","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8160","reviewed_multi_anchor_task_function_edge"
"occ_15_2051_00","task_occ_15_2051_00_jd_ds_03","fn_occ_15_2051_00_primary","directly_supports","0.4541","0.6065","0.6013","0.5656","0.3154","0.5448","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8154","reviewed_primary_task_function_edge"
"occ_15_2051_00","task_occ_15_2051_00_jd_ds_03","fn_occ_15_2051_00_stakeholder_translation","directly_supports","0.5459","0.6097","0.5977","0.5776","0.2496","0.5069","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8064","reviewed_multi_anchor_task_function_edge"
"occ_15_2051_00","task_occ_15_2051_00_jd_ds_04","fn_occ_15_2051_00_primary","directly_supports","0.5297","0.6388","0.6839","0.5613","0.4030","0.5893","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8212","reviewed_primary_task_function_edge"
"occ_15_2051_00","task_occ_15_2051_00_jd_ds_04","fn_occ_15_2051_00_stakeholder_translation","directly_supports","0.4703","0.5889","0.6501","0.5733","0.3220","0.5234","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8122","reviewed_multi_anchor_task_function_edge"
"occ_17_2072_00","task_occ_17_2072_00_19621","fn_occ_17_2072_00_primary","delivers","0.9800","0.7442","0.7295","0.4712","0.5180","0.6634","src_role_function_seed_2026_03","0.5857","reviewed_primary_task_function_edge"
"occ_17_2072_00","task_occ_17_2072_00_19623","fn_occ_17_2072_00_primary","delivers","0.9800","0.7537","0.7295","0.4807","0.5180","0.6644","src_role_function_seed_2026_03","0.5882","reviewed_primary_task_function_edge"
"occ_17_2072_00","task_occ_17_2072_00_20493","fn_occ_17_2072_00_primary","delivers","0.9800","0.7731","0.6650","0.5101","0.5180","0.6663","src_role_function_seed_2026_03","0.6311","reviewed_primary_task_function_edge"
"occ_17_2072_00","task_occ_17_2072_00_20494","fn_occ_17_2072_00_primary","delivers","0.9800","0.7889","0.7286","0.5259","0.5180","0.6679","src_role_function_seed_2026_03","0.6559","reviewed_primary_task_function_edge"
"occ_17_2072_00","task_occ_17_2072_00_20495","fn_occ_17_2072_00_primary","delivers","0.9800","0.7781","0.7286","0.5151","0.5180","0.6668","src_role_function_seed_2026_03","0.6608","reviewed_primary_task_function_edge"
"occ_17_2072_00","task_occ_17_2072_00_20496","fn_occ_17_2072_00_primary","delivers","0.9800","0.8812","0.7477","0.6382","0.5180","0.7271","src_role_function_seed_2026_03","0.6372","reviewed_primary_task_function_edge"
"occ_17_2072_00","task_occ_17_2072_00_20497","fn_occ_17_2072_00_primary","delivers","0.9800","0.7408","0.6977","0.5178","0.5180","0.6631","src_role_function_seed_2026_03","0.6707","reviewed_primary_task_function_edge"
"occ_17_2072_00","task_occ_17_2072_00_20498","fn_occ_17_2072_00_primary","delivers","0.9800","0.8701","0.7959","0.5871","0.5580","0.7360","src_role_function_seed_2026_03","0.6069","reviewed_primary_task_function_edge"
"occ_17_2072_00","task_occ_17_2072_00_20499","fn_occ_17_2072_00_primary","delivers","0.9800","0.8728","0.7477","0.6298","0.5180","0.7263","src_role_function_seed_2026_03","0.6372","reviewed_primary_task_function_edge"
"occ_17_2072_00","task_occ_17_2072_00_20500","fn_occ_17_2072_00_primary","delivers","0.9800","0.8368","0.7050","0.5538","0.5580","0.7327","src_role_function_seed_2026_03","0.5725","reviewed_primary_task_function_edge"
"occ_17_2072_00","task_occ_17_2072_00_5339","fn_occ_17_2072_00_primary","delivers","0.9800","0.7278","0.6250","0.5048","0.5180","0.6618","src_role_function_seed_2026_03","0.6707","reviewed_primary_task_function_edge"
"occ_17_2072_00","task_occ_17_2072_00_5346","fn_occ_17_2072_00_primary","delivers","0.9800","0.8028","0.6550","0.5198","0.5980","0.6993","src_role_function_seed_2026_03","0.6746","reviewed_primary_task_function_edge"
"occ_17_2072_00","task_occ_17_2072_00_5348","fn_occ_17_2072_00_primary","delivers","0.9800","0.7197","0.6250","0.4967","0.5180","0.6610","src_role_function_seed_2026_03","0.6880","reviewed_primary_task_function_edge"
"occ_17_2072_00","task_occ_17_2072_00_5349","fn_occ_17_2072_00_primary","delivers","0.9800","0.8314","0.6705","0.5584","0.5180","0.6721","src_role_function_seed_2026_03","0.6416","reviewed_primary_task_function_edge"
"occ_17_2072_00","task_occ_17_2072_00_5350","fn_occ_17_2072_00_primary","delivers","0.9800","0.8147","0.7186","0.5317","0.5980","0.7005","src_role_function_seed_2026_03","0.6795","reviewed_primary_task_function_edge"
"occ_17_2072_00","task_occ_17_2072_00_5351","fn_occ_17_2072_00_primary","delivers","0.9800","0.6917","0.6250","0.4687","0.5180","0.6582","src_role_function_seed_2026_03","0.6512","reviewed_primary_task_function_edge"
"occ_17_2072_00","task_occ_17_2072_00_5352","fn_occ_17_2072_00_primary","delivers","0.9800","0.6824","0.6250","0.4594","0.5180","0.6572","src_role_function_seed_2026_03","0.6388","reviewed_primary_task_function_edge"
"occ_17_2072_00","task_occ_17_2072_00_5354","fn_occ_17_2072_00_primary","delivers","0.9800","0.6617","0.6795","0.4587","0.5480","0.6552","src_role_function_seed_2026_03","0.7100","reviewed_primary_task_function_edge"
"occ_17_2072_00","task_occ_17_2072_00_5355","fn_occ_17_2072_00_primary","delivers","0.9800","0.7874","0.6550","0.5044","0.5980","0.6977","src_role_function_seed_2026_03","0.6575","reviewed_primary_task_function_edge"
"occ_17_2072_00","task_occ_17_2072_00_5357","fn_occ_17_2072_00_primary","delivers","0.9800","0.8274","0.7050","0.5444","0.5580","0.7317","src_role_function_seed_2026_03","0.5849","reviewed_primary_task_function_edge"
"occ_17_2072_00","task_occ_17_2072_00_jd_ee_01","fn_occ_17_2072_00_primary","delivers","0.9800","0.7377","0.7068","0.5147","0.5180","0.6628","src_role_function_seed_2026_03","0.7870","reviewed_primary_task_function_edge"
"occ_17_2072_00","task_occ_17_2072_00_jd_ee_02","fn_occ_17_2072_00_primary","delivers","0.9800","0.8917","0.8050","0.6087","0.5580","0.7382","src_role_function_seed_2026_03","0.7158","reviewed_primary_task_function_edge"
"occ_17_2072_00","task_occ_17_2072_00_jd_ee_03","fn_occ_17_2072_00_primary","delivers","0.9800","0.8304","0.7277","0.5474","0.5980","0.7020","src_role_function_seed_2026_03","0.7909","reviewed_primary_task_function_edge"
"occ_17_2072_00","task_occ_17_2072_00_jd_ee_04","fn_occ_17_2072_00_primary","delivers","0.9800","0.8298","0.6795","0.5568","0.5180","0.6720","src_role_function_seed_2026_03","0.7505","reviewed_primary_task_function_edge"
"occ_17_2141_00","task_occ_17_2141_00_1411","fn_occ_17_2141_00_primary","delivers","0.9800","0.6802","0.6607","0.4772","0.5480","0.6570","src_role_function_seed_2026_03","0.6688","reviewed_primary_task_function_edge"
"occ_17_2141_00","task_occ_17_2141_00_1412","fn_occ_17_2141_00_primary","delivers","0.9800","0.8804","0.6936","0.6574","0.5180","0.7270","src_role_function_seed_2026_03","0.5929","reviewed_primary_task_function_edge"
"occ_17_2141_00","task_occ_17_2141_00_1413","fn_occ_17_2141_00_primary","delivers","0.9800","0.7994","0.6936","0.5364","0.5180","0.6689","src_role_function_seed_2026_03","0.5720","reviewed_primary_task_function_edge"
"occ_17_2141_00","task_occ_17_2141_00_1418","fn_occ_17_2141_00_primary","delivers","0.9800","0.8742","0.7393","0.6312","0.5180","0.7264","src_role_function_seed_2026_03","0.5467","reviewed_primary_task_function_edge"
"occ_17_2141_00","task_occ_17_2141_00_1419","fn_occ_17_2141_00_primary","delivers","0.9800","0.9135","0.7336","0.6205","0.5980","0.7804","src_role_function_seed_2026_03","0.6352","reviewed_primary_task_function_edge"
"occ_17_2141_00","task_occ_17_2141_00_1420","fn_occ_17_2141_00_primary","delivers","0.9800","0.7847","0.6650","0.5217","0.5180","0.6675","src_role_function_seed_2026_03","0.5472","reviewed_primary_task_function_edge"
"occ_17_2141_00","task_occ_17_2141_00_1421","fn_occ_17_2141_00_primary","delivers","0.9800","0.8777","0.7050","0.5947","0.5580","0.7368","src_role_function_seed_2026_03","0.6762","reviewed_primary_task_function_edge"
"occ_17_2141_00","task_occ_17_2141_00_1423","fn_occ_17_2141_00_primary","delivers","0.9800","0.7170","0.6250","0.4940","0.5180","0.6607","src_role_function_seed_2026_03","0.6300","reviewed_primary_task_function_edge"
"occ_17_2141_00","task_occ_17_2141_00_1427","fn_occ_17_2141_00_primary","delivers","0.9800","0.7886","0.6964","0.5156","0.5180","0.6679","src_role_function_seed_2026_03","0.6394","reviewed_primary_task_function_edge"
"occ_17_2141_00","task_occ_17_2141_00_1429","fn_occ_17_2141_00_primary","delivers","0.9800","0.7065","0.6250","0.4835","0.5180","0.6597","src_role_function_seed_2026_03","0.6350","reviewed_primary_task_function_edge"
"occ_17_2141_00","task_occ_17_2141_00_1430","fn_occ_17_2141_00_primary","delivers","0.9800","0.9069","0.7336","0.6139","0.5980","0.7797","src_role_function_seed_2026_03","0.6083","reviewed_primary_task_function_edge"
"occ_17_2141_00","task_occ_17_2141_00_1431","fn_occ_17_2141_00_primary","delivers","0.9800","0.6872","0.6250","0.4642","0.5180","0.6577","src_role_function_seed_2026_03","0.6080","reviewed_primary_task_function_edge"
"occ_17_2141_00","task_occ_17_2141_00_19627","fn_occ_17_2141_00_primary","delivers","0.9800","0.7777","0.6650","0.5147","0.5180","0.6668","src_role_function_seed_2026_03","0.5252","reviewed_primary_task_function_edge"
"occ_17_2141_00","task_occ_17_2141_00_19628","fn_occ_17_2141_00_primary","delivers","0.9800","0.7135","0.6750","0.4905","0.5180","0.6604","src_role_function_seed_2026_03","0.5833","reviewed_primary_task_function_edge"
"occ_17_2141_00","task_occ_17_2141_00_19629","fn_occ_17_2141_00_primary","delivers","0.9800","0.8996","0.7050","0.6066","0.5980","0.7790","src_role_function_seed_2026_03","0.6083","reviewed_primary_task_function_edge"
"occ_17_2141_00","task_occ_17_2141_00_19630","fn_occ_17_2141_00_primary","delivers","0.9800","0.7694","0.6650","0.5064","0.5180","0.6659","src_role_function_seed_2026_03","0.5203","reviewed_primary_task_function_edge"
"occ_17_2141_00","task_occ_17_2141_00_19631","fn_occ_17_2141_00_primary","delivers","0.9800","0.8626","0.7050","0.5796","0.5580","0.7353","src_role_function_seed_2026_03","0.6542","reviewed_primary_task_function_edge"
"occ_17_2141_00","task_occ_17_2141_00_19632","fn_occ_17_2141_00_primary","delivers","0.9800","0.7686","0.6650","0.5056","0.5180","0.6659","src_role_function_seed_2026_03","0.4955","reviewed_primary_task_function_edge"
"occ_17_2141_00","task_occ_17_2141_00_20733","fn_occ_17_2141_00_primary","delivers","0.9800","0.6626","0.5821","0.4496","0.4980","0.6153","src_role_function_seed_2026_03","0.6352","reviewed_primary_task_function_edge"
"occ_17_2141_00","task_occ_17_2141_00_20734","fn_occ_17_2141_00_primary","delivers","0.9800","0.8906","0.7907","0.6076","0.5580","0.7381","src_role_function_seed_2026_03","0.6762","reviewed_primary_task_function_edge"
"occ_17_2141_00","task_occ_17_2141_00_20735","fn_occ_17_2141_00_primary","delivers","0.9800","0.7091","0.6250","0.4861","0.5180","0.6599","src_role_function_seed_2026_03","0.6300","reviewed_primary_task_function_edge"
"occ_17_2141_00","task_occ_17_2141_00_20736","fn_occ_17_2141_00_primary","delivers","0.9800","0.9250","0.7621","0.6320","0.5980","0.7815","src_role_function_seed_2026_03","0.6303","reviewed_primary_task_function_edge"
"occ_17_2141_00","task_occ_17_2141_00_20737","fn_occ_17_2141_00_primary","delivers","0.9800","0.7239","0.6750","0.5009","0.5180","0.6614","src_role_function_seed_2026_03","0.6597","reviewed_primary_task_function_edge"
"occ_17_2141_00","task_occ_17_2141_00_20738","fn_occ_17_2141_00_primary","delivers","0.9800","0.8680","0.7050","0.5850","0.5580","0.7358","src_role_function_seed_2026_03","0.6638","reviewed_primary_task_function_edge"
"occ_17_2141_00","task_occ_17_2141_00_20739","fn_occ_17_2141_00_primary","delivers","0.9800","0.7829","0.6936","0.5199","0.5180","0.6673","src_role_function_seed_2026_03","0.4955","reviewed_primary_task_function_edge"
"occ_17_2141_00","task_occ_17_2141_00_20740","fn_occ_17_2141_00_primary","delivers","0.9800","0.7670","0.6650","0.5040","0.5180","0.6657","src_role_function_seed_2026_03","0.4955","reviewed_primary_task_function_edge"
"occ_17_2141_00","task_occ_17_2141_00_20741","fn_occ_17_2141_00_primary","delivers","0.9800","0.8771","0.7393","0.6341","0.5180","0.7267","src_role_function_seed_2026_03","0.5467","reviewed_primary_task_function_edge"
"occ_17_2141_00","task_occ_17_2141_00_20742","fn_occ_17_2141_00_primary","delivers","0.9800","0.6131","0.5821","0.4001","0.4980","0.6103","src_role_function_seed_2026_03","0.6132","reviewed_primary_task_function_edge"
"occ_17_2141_00","task_occ_17_2141_00_jd_me_01","fn_occ_17_2141_00_primary","delivers","0.9800","0.7312","0.6393","0.5082","0.5180","0.6621","src_role_function_seed_2026_03","0.7216","reviewed_primary_task_function_edge"
"occ_17_2141_00","task_occ_17_2141_00_jd_me_02","fn_occ_17_2141_00_primary","delivers","0.9800","0.8904","0.8050","0.6074","0.5580","0.7380","src_role_function_seed_2026_03","0.7851","reviewed_primary_task_function_edge"
"occ_17_2141_00","task_occ_17_2141_00_jd_me_03","fn_occ_17_2141_00_primary","delivers","0.9800","0.8395","0.7121","0.5565","0.5980","0.7029","src_role_function_seed_2026_03","0.7639","reviewed_primary_task_function_edge"
"occ_17_2141_00","task_occ_17_2141_00_jd_me_04","fn_occ_17_2141_00_primary","delivers","0.9800","0.8280","0.7036","0.5550","0.5180","0.6718","src_role_function_seed_2026_03","0.7505","reviewed_primary_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_20877","fn_occ_23_1011_00_matter_preparation","directly_supports","0.5586","0.6075","0.6002","0.5710","0.5809","0.5215","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7101","reviewed_multi_anchor_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_20877","fn_occ_23_1011_00_primary","directly_supports","0.4414","0.6935","0.6538","0.7030","0.7341","0.7466","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.7191","reviewed_primary_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_23992","fn_occ_23_1011_00_matter_preparation","directly_supports","0.4717","0.7149","0.6041","0.7089","0.5722","0.5692","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8006","reviewed_multi_anchor_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_23992","fn_occ_23_1011_00_primary","directly_supports","0.5283","0.8618","0.6924","0.8409","0.7428","0.8264","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8096","reviewed_primary_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_3773","fn_occ_23_1011_00_matter_preparation","directly_supports","0.4751","0.7288","0.6335","0.7016","0.5725","0.5711","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8025","reviewed_multi_anchor_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_3773","fn_occ_23_1011_00_primary","directly_supports","0.5249","0.8733","0.7205","0.8336","0.7425","0.8271","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8115","reviewed_primary_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_3774","fn_occ_23_1011_00_matter_preparation","directly_supports","0.4695","0.6241","0.6161","0.5788","0.5719","0.5098","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8237","reviewed_multi_anchor_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_3774","fn_occ_23_1011_00_primary","directly_supports","0.5305","0.7725","0.7054","0.7108","0.7431","0.7678","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8327","reviewed_primary_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_3775","fn_occ_23_1011_00_matter_preparation","directly_supports","0.4689","0.6211","0.6160","0.5759","0.5719","0.5094","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8237","reviewed_multi_anchor_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_3775","fn_occ_23_1011_00_primary","directly_supports","0.5311","0.7698","0.7055","0.7079","0.7431","0.7676","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8327","reviewed_primary_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_3776","fn_occ_23_1011_00_matter_preparation","directly_supports","0.4700","0.7038","0.5950","0.6783","0.5720","0.5679","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7805","reviewed_multi_anchor_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_3776","fn_occ_23_1011_00_primary","directly_supports","0.5300","0.8518","0.6840","0.8103","0.7430","0.8257","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.7895","reviewed_primary_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_3777","fn_occ_23_1011_00_matter_preparation","directly_supports","0.4723","0.7118","0.6255","0.6455","0.6122","0.5790","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8045","reviewed_multi_anchor_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_3777","fn_occ_23_1011_00_primary","directly_supports","0.5277","0.8582","0.7135","0.7775","0.7828","0.8360","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8135","reviewed_primary_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_3778","fn_occ_23_1011_00_matter_preparation","directly_supports","0.5411","0.6687","0.6405","0.5883","0.5791","0.5250","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8179","reviewed_multi_anchor_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_3778","fn_occ_23_1011_00_primary","directly_supports","0.4589","0.7669","0.7010","0.7203","0.7359","0.7565","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8269","reviewed_primary_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_3779","fn_occ_23_1011_00_matter_preparation","directly_supports","0.4734","0.7165","0.6332","0.6899","0.5723","0.5697","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8025","reviewed_multi_anchor_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_3779","fn_occ_23_1011_00_primary","directly_supports","0.5266","0.8622","0.7208","0.8219","0.7427","0.8262","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8115","reviewed_primary_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_3780","fn_occ_23_1011_00_matter_preparation","directly_supports","0.4660","0.6149","0.5842","0.5709","0.5716","0.5084","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8237","reviewed_multi_anchor_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_3780","fn_occ_23_1011_00_primary","directly_supports","0.5340","0.7658","0.6748","0.7029","0.7434","0.7677","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8327","reviewed_primary_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_3781","fn_occ_23_1011_00_matter_preparation","directly_supports","0.4700","0.7038","0.5950","0.6783","0.5720","0.5679","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7805","reviewed_multi_anchor_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_3781","fn_occ_23_1011_00_primary","directly_supports","0.5300","0.8518","0.6840","0.8103","0.7430","0.8257","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.7895","reviewed_primary_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_3782","fn_occ_23_1011_00_matter_preparation","directly_supports","0.4720","0.7092","0.6204","0.6830","0.5722","0.5687","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.7805","reviewed_multi_anchor_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_3782","fn_occ_23_1011_00_primary","directly_supports","0.5280","0.8557","0.7086","0.8150","0.7428","0.8258","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.7895","reviewed_primary_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_3783","fn_occ_23_1011_00_matter_preparation","directly_supports","0.5454","0.6638","0.6413","0.5819","0.5795","0.5252","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.8179","reviewed_multi_anchor_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_3783","fn_occ_23_1011_00_primary","directly_supports","0.4546","0.7590","0.7002","0.7139","0.7355","0.7551","src_role_function_seed_2026_03|src_manual_role_graph_review_2026_03","0.8269","reviewed_primary_task_function_edge"
"occ_23_1011_00","task_occ_23_1011_00_3785","fn_occ_23_1011_00_matter_preparation","delivers","0.9800","0.7109","0.6845","0.5269","0.6230","0.5951","src_role_function_seed_2026_03|src_role_function_expansion_2026_03","0.6881","reviewed_multi_anchor_task_function_edge"
