"occupation_id","from_task_id","to_task_id","dependency_type","dependency_strength","edge_source","edge_confidence","notes"
"occ_15_2031_00","task_occ_15_2031_00_7381","task_occ_15_2031_00_7377","reviews","0.0988","src_v2_role_graph_seed_2026_03","0.4458","seeded_from_cluster_dependency_proxy"
"occ_15_2031_00","task_occ_15_2031_00_7381","task_occ_15_2031_00_jd_or_03","reviews","0.0977","src_v2_role_graph_seed_2026_03","0.5430","seeded_from_cluster_dependency_proxy"
"occ_15_2031_00","task_occ_15_2031_00_7387","task_occ_15_2031_00_7377","feeds","0.1186","src_v2_role_graph_seed_2026_03","0.5464","seeded_from_cluster_dependency_proxy"
"occ_15_2031_00","task_occ_15_2031_00_7387","task_occ_15_2031_00_7380","feeds","0.1526","src_v2_role_graph_seed_2026_03","0.5426","seeded_from_cluster_dependency_proxy"
"occ_15_2031_00","task_occ_15_2031_00_7387","task_occ_15_2031_00_jd_or_02","feeds","0.1503","src_v2_role_graph_seed_2026_03","0.6357","seeded_from_cluster_dependency_proxy"
"occ_15_2031_00","task_occ_15_2031_00_7387","task_occ_15_2031_00_jd_or_03","feeds","0.1172","src_v2_role_graph_seed_2026_03","0.6436","seeded_from_cluster_dependency_proxy"
"occ_15_2031_00","task_occ_15_2031_00_7388","task_occ_15_2031_00_7377","feeds","0.1384","src_v2_role_graph_seed_2026_03","0.4697","seeded_from_cluster_dependency_proxy"
"occ_15_2031_00","task_occ_15_2031_00_7388","task_occ_15_2031_00_7380","feeds","0.1717","src_v2_role_graph_seed_2026_03","0.4659","seeded_from_cluster_dependency_proxy"
"occ_15_2031_00","task_occ_15_2031_00_7388","task_occ_15_2031_00_jd_or_02","feeds","0.1691","src_v2_role_graph_seed_2026_03","0.5590","seeded_from_cluster_dependency_proxy"
"occ_15_2031_00","task_occ_15_2031_00_7388","task_occ_15_2031_00_jd_or_03","feeds","0.1367","src_v2_role_graph_seed_2026_03","0.5669","seeded_from_cluster_dependency_proxy"
"occ_15_2031_00","task_occ_15_2031_00_7390","task_occ_15_2031_00_7377","feeds","0.1384","src_v2_role_graph_seed_2026_03","0.4494","seeded_from_cluster_dependency_proxy"
"occ_15_2031_00","task_occ_15_2031_00_7390","task_occ_15_2031_00_7380","feeds","0.1717","src_v2_role_graph_seed_2026_03","0.4456","seeded_from_cluster_dependency_proxy"
"occ_15_2031_00","task_occ_15_2031_00_7390","task_occ_15_2031_00_jd_or_02","feeds","0.1691","src_v2_role_graph_seed_2026_03","0.5388","seeded_from_cluster_dependency_proxy"
"occ_15_2031_00","task_occ_15_2031_00_7390","task_occ_15_2031_00_jd_or_03","feeds","0.1367","src_v2_role_graph_seed_2026_03","0.5466","seeded_from_cluster_dependency_proxy"
"occ_15_2031_00","task_occ_15_2031_00_jd_or_01","task_occ_15_2031_00_jd_or_02","supports","0.5700","src_manual_role_graph_review_2026_03","0.8200","reviewed_job_posting_dependency"
"occ_15_2031_00","task_occ_15_2031_00_jd_or_02","task_occ_15_2031_00_jd_or_03","feeds","0.6000","src_manual_role_graph_review_2026_03","0.8400","reviewed_job_posting_dependency"
"occ_15_2031_00","task_occ_15_2031_00_jd_or_03","task_occ_15_2031_00_7381","supports","0.1172","src_v2_role_graph_seed_2026_03","0.5430","seeded_from_cluster_dependency_proxy"
"occ_15_2031_00","task_occ_15_2031_00_jd_or_03","task_occ_15_2031_00_jd_or_04","supports","0.1193","src_v2_role_graph_seed_2026_03","0.6382","seeded_from_cluster_dependency_proxy"
"occ_15_2031_00","task_occ_15_2031_00_jd_or_04","task_occ_15_2031_00_7377","reviews","0.0988","src_v2_role_graph_seed_2026_03","0.5410","seeded_from_cluster_dependency_proxy"
"occ_15_2031_00","task_occ_15_2031_00_jd_or_04","task_occ_15_2031_00_jd_or_03","reviews","0.0977","src_v2_role_graph_seed_2026_03","0.6382","seeded_from_cluster_dependency_proxy"
"occ_15_2051_00","task_occ_15_2051_00_21830","task_occ_15_2051_00_21824","feeds","0.1262","src_v2_role_graph_seed_2026_03","0.5658","seeded_from_cluster_dependency_proxy"
"occ_15_2051_00","task_occ_15_2051_00_21830","task_occ_15_2051_00_21837","feeds","0.1547","src_v2_role_graph_seed_2026_03","0.5651","seeded_from_cluster_dependency_proxy"
"occ_15_2051_00","task_occ_15_2051_00_21830","task_occ_15_2051_00_jd_ds_01","feeds","0.1382","src_v2_role_graph_seed_2026_03","0.6810","seeded_from_cluster_dependency_proxy"
"occ_15_2051_00","task_occ_15_2051_00_21830","task_occ_15_2051_00_jd_ds_03","supports","0.0964","src_v2_role_graph_seed_2026_03","0.6715","seeded_from_cluster_dependency_proxy"
"occ_15_2051_00","task_occ_15_2051_00_21830","task_occ_15_2051_00_jd_ds_04","feeds","0.1682","src_v2_role_graph_seed_2026_03","0.6762","seeded_from_cluster_dependency_proxy"
"occ_15_2051_00","task_occ_15_2051_00_21831","task_occ_15_2051_00_21824","feeds","0.1082","src_v2_role_graph_seed_2026_03","0.5876","seeded_from_cluster_dependency_proxy"
"occ_15_2051_00","task_occ_15_2051_00_21831","task_occ_15_2051_00_21837","feeds","0.1375","src_v2_role_graph_seed_2026_03","0.5869","seeded_from_cluster_dependency_proxy"
"occ_15_2051_00","task_occ_15_2051_00_21831","task_occ_15_2051_00_jd_ds_01","feeds","0.1184","src_v2_role_graph_seed_2026_03","0.7028","seeded_from_cluster_dependency_proxy"
"occ_15_2051_00","task_occ_15_2051_00_21831","task_occ_15_2051_00_jd_ds_04","feeds","0.1495","src_v2_role_graph_seed_2026_03","0.6981","seeded_from_cluster_dependency_proxy"
"occ_15_2051_00","task_occ_15_2051_00_21832","task_occ_15_2051_00_21824","feeds","0.1082","src_v2_role_graph_seed_2026_03","0.5813","seeded_from_cluster_dependency_proxy"
"occ_15_2051_00","task_occ_15_2051_00_21832","task_occ_15_2051_00_21831","feeds","0.1046","src_v2_role_graph_seed_2026_03","0.5941","seeded_from_cluster_dependency_proxy"
"occ_15_2051_00","task_occ_15_2051_00_21832","task_occ_15_2051_00_21833","feeds","0.1046","src_v2_role_graph_seed_2026_03","0.5941","seeded_from_cluster_dependency_proxy"
"occ_15_2051_00","task_occ_15_2051_00_21832","task_occ_15_2051_00_21837","feeds","0.0860","src_v2_role_graph_seed_2026_03","0.5806","seeded_from_cluster_dependency_proxy"
"occ_15_2051_00","task_occ_15_2051_00_21832","task_occ_15_2051_00_jd_ds_01","feeds","0.1184","src_v2_role_graph_seed_2026_03","0.6965","seeded_from_cluster_dependency_proxy"
"occ_15_2051_00","task_occ_15_2051_00_21832","task_occ_15_2051_00_jd_ds_04","feeds","0.0935","src_v2_role_graph_seed_2026_03","0.6918","seeded_from_cluster_dependency_proxy"
"occ_15_2051_00","task_occ_15_2051_00_21833","task_occ_15_2051_00_21824","feeds","0.1082","src_v2_role_graph_seed_2026_03","0.5876","seeded_from_cluster_dependency_proxy"
"occ_15_2051_00","task_occ_15_2051_00_21833","task_occ_15_2051_00_21837","feeds","0.1375","src_v2_role_graph_seed_2026_03","0.5869","seeded_from_cluster_dependency_proxy"
"occ_15_2051_00","task_occ_15_2051_00_21833","task_occ_15_2051_00_jd_ds_01","feeds","0.1184","src_v2_role_graph_seed_2026_03","0.7028","seeded_from_cluster_dependency_proxy"
"occ_15_2051_00","task_occ_15_2051_00_21833","task_occ_15_2051_00_jd_ds_04","feeds","0.1495","src_v2_role_graph_seed_2026_03","0.6981","seeded_from_cluster_dependency_proxy"
"occ_15_2051_00","task_occ_15_2051_00_jd_ds_01","task_occ_15_2051_00_jd_ds_02","feeds","0.5800","src_manual_role_graph_review_2026_03","0.8400","reviewed_job_posting_dependency"
"occ_15_2051_00","task_occ_15_2051_00_jd_ds_02","task_occ_15_2051_00_21824","feeds","0.1082","src_v2_role_graph_seed_2026_03","0.6884","seeded_from_cluster_dependency_proxy"
"occ_15_2051_00","task_occ_15_2051_00_jd_ds_02","task_occ_15_2051_00_21831","feeds","0.1046","src_v2_role_graph_seed_2026_03","0.7012","seeded_from_cluster_dependency_proxy"
"occ_15_2051_00","task_occ_15_2051_00_jd_ds_02","task_occ_15_2051_00_21833","feeds","0.1046","src_v2_role_graph_seed_2026_03","0.7012","seeded_from_cluster_dependency_proxy"
"occ_15_2051_00","task_occ_15_2051_00_jd_ds_02","task_occ_15_2051_00_21837","feeds","0.0860","src_v2_role_graph_seed_2026_03","0.6877","seeded_from_cluster_dependency_proxy"
"occ_15_2051_00","task_occ_15_2051_00_jd_ds_02","task_occ_15_2051_00_jd_ds_01","feeds","0.1184","src_v2_role_graph_seed_2026_03","0.8036","seeded_from_cluster_dependency_proxy"
"occ_15_2051_00","task_occ_15_2051_00_jd_ds_02","task_occ_15_2051_00_jd_ds_03","feeds","0.6300","src_manual_role_graph_review_2026_03","0.8600","reviewed_job_posting_dependency"
"occ_15_2051_00","task_occ_15_2051_00_jd_ds_02","task_occ_15_2051_00_jd_ds_04","feeds","0.0935","src_v2_role_graph_seed_2026_03","0.7989","seeded_from_cluster_dependency_proxy"
"occ_15_2051_00","task_occ_15_2051_00_jd_ds_03","task_occ_15_2051_00_jd_ds_04","feeds","0.5700","src_manual_role_graph_review_2026_03","0.8400","reviewed_job_posting_dependency"
"occ_17_2072_00","task_occ_17_2072_00_19621","task_occ_17_2072_00_20494","feeds","0.1092","src_v2_role_graph_seed_2026_03","0.5709","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_19621","task_occ_17_2072_00_20495","feeds","0.1058","src_v2_role_graph_seed_2026_03","0.5750","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_19621","task_occ_17_2072_00_20498","feeds","0.1110","src_v2_role_graph_seed_2026_03","0.5309","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_19621","task_occ_17_2072_00_5350","feeds","0.0895","src_v2_role_graph_seed_2026_03","0.5903","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_19621","task_occ_17_2072_00_jd_ee_02","feeds","0.1177","src_v2_role_graph_seed_2026_03","0.6200","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_19621","task_occ_17_2072_00_jd_ee_03","feeds","0.0936","src_v2_role_graph_seed_2026_03","0.6814","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_19623","task_occ_17_2072_00_20494","feeds","0.1092","src_v2_role_graph_seed_2026_03","0.5730","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_19623","task_occ_17_2072_00_20495","feeds","0.1058","src_v2_role_graph_seed_2026_03","0.5770","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_19623","task_occ_17_2072_00_20498","feeds","0.1110","src_v2_role_graph_seed_2026_03","0.5329","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_19623","task_occ_17_2072_00_5350","feeds","0.0895","src_v2_role_graph_seed_2026_03","0.5923","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_19623","task_occ_17_2072_00_jd_ee_02","feeds","0.1177","src_v2_role_graph_seed_2026_03","0.6220","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_19623","task_occ_17_2072_00_jd_ee_03","feeds","0.0936","src_v2_role_graph_seed_2026_03","0.6834","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_20494","task_occ_17_2072_00_20498","feeds","0.1110","src_v2_role_graph_seed_2026_03","0.5883","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_20494","task_occ_17_2072_00_5350","feeds","0.1432","src_v2_role_graph_seed_2026_03","0.6477","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_20494","task_occ_17_2072_00_5354","feeds","0.0509","src_v2_role_graph_seed_2026_03","0.6726","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_20494","task_occ_17_2072_00_jd_ee_02","feeds","0.1177","src_v2_role_graph_seed_2026_03","0.6774","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_20494","task_occ_17_2072_00_jd_ee_03","feeds","0.1497","src_v2_role_graph_seed_2026_03","0.7388","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_20495","task_occ_17_2072_00_20498","feeds","0.1110","src_v2_role_graph_seed_2026_03","0.5923","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_20495","task_occ_17_2072_00_5350","feeds","0.1432","src_v2_role_graph_seed_2026_03","0.6517","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_20495","task_occ_17_2072_00_5354","feeds","0.0509","src_v2_role_graph_seed_2026_03","0.6767","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_20495","task_occ_17_2072_00_jd_ee_02","feeds","0.1177","src_v2_role_graph_seed_2026_03","0.6814","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_20495","task_occ_17_2072_00_jd_ee_03","feeds","0.1497","src_v2_role_graph_seed_2026_03","0.7428","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_20496","task_occ_17_2072_00_20498","feeds","0.0740","src_v2_role_graph_seed_2026_03","0.5730","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_20496","task_occ_17_2072_00_jd_ee_02","feeds","0.0784","src_v2_role_graph_seed_2026_03","0.6621","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_20497","task_occ_17_2072_00_20496","supports","0.0749","src_v2_role_graph_seed_2026_03","0.6252","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_20497","task_occ_17_2072_00_20498","feeds","0.1295","src_v2_role_graph_seed_2026_03","0.6004","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_20497","task_occ_17_2072_00_20499","supports","0.0732","src_v2_role_graph_seed_2026_03","0.6252","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_20497","task_occ_17_2072_00_5349","supports","0.0962","src_v2_role_graph_seed_2026_03","0.6288","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_20497","task_occ_17_2072_00_5350","feeds","0.1611","src_v2_role_graph_seed_2026_03","0.6598","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_20497","task_occ_17_2072_00_jd_ee_02","feeds","0.1373","src_v2_role_graph_seed_2026_03","0.6895","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_20497","task_occ_17_2072_00_jd_ee_03","feeds","0.1684","src_v2_role_graph_seed_2026_03","0.7509","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_20497","task_occ_17_2072_00_jd_ee_04","supports","0.0958","src_v2_role_graph_seed_2026_03","0.7179","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_20498","task_occ_17_2072_00_20496","supports","0.0749","src_v2_role_graph_seed_2026_03","0.5730","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_20498","task_occ_17_2072_00_20499","supports","0.0732","src_v2_role_graph_seed_2026_03","0.5730","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_20499","task_occ_17_2072_00_20498","feeds","0.0740","src_v2_role_graph_seed_2026_03","0.5730","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_20499","task_occ_17_2072_00_jd_ee_02","feeds","0.0784","src_v2_role_graph_seed_2026_03","0.6621","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_5349","task_occ_17_2072_00_20496","enables","0.1123","src_v2_role_graph_seed_2026_03","0.6013","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_5349","task_occ_17_2072_00_20499","enables","0.1098","src_v2_role_graph_seed_2026_03","0.6013","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_5354","task_occ_17_2072_00_5349","supports","0.0577","src_v2_role_graph_seed_2026_03","0.6609","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_5354","task_occ_17_2072_00_5350","supports","0.0716","src_v2_role_graph_seed_2026_03","0.6920","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_5354","task_occ_17_2072_00_jd_ee_03","supports","0.0749","src_v2_role_graph_seed_2026_03","0.7831","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_5354","task_occ_17_2072_00_jd_ee_04","supports","0.0575","src_v2_role_graph_seed_2026_03","0.7500","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_jd_ee_01","task_occ_17_2072_00_20496","supports","0.0749","src_v2_role_graph_seed_2026_03","0.7203","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_jd_ee_01","task_occ_17_2072_00_20498","feeds","0.1295","src_v2_role_graph_seed_2026_03","0.6956","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_jd_ee_01","task_occ_17_2072_00_20499","supports","0.0732","src_v2_role_graph_seed_2026_03","0.7203","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_jd_ee_01","task_occ_17_2072_00_5349","supports","0.0962","src_v2_role_graph_seed_2026_03","0.7239","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_jd_ee_01","task_occ_17_2072_00_5350","feeds","0.1611","src_v2_role_graph_seed_2026_03","0.7550","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_jd_ee_01","task_occ_17_2072_00_jd_ee_02","feeds","0.1373","src_v2_role_graph_seed_2026_03","0.7847","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_jd_ee_01","task_occ_17_2072_00_jd_ee_03","feeds","0.1684","src_v2_role_graph_seed_2026_03","0.8461","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_jd_ee_01","task_occ_17_2072_00_jd_ee_04","supports","0.0958","src_v2_role_graph_seed_2026_03","0.8130","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_jd_ee_02","task_occ_17_2072_00_20496","supports","0.0749","src_v2_role_graph_seed_2026_03","0.6621","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_jd_ee_02","task_occ_17_2072_00_20499","supports","0.0732","src_v2_role_graph_seed_2026_03","0.6621","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_jd_ee_02","task_occ_17_2072_00_jd_ee_01","enables","0.5600","src_manual_role_graph_review_2026_03","0.8200","reviewed_job_posting_dependency"
"occ_17_2072_00","task_occ_17_2072_00_jd_ee_03","task_occ_17_2072_00_jd_ee_04","supports","0.5600","src_manual_role_graph_review_2026_03","0.8200","reviewed_job_posting_dependency"
"occ_17_2072_00","task_occ_17_2072_00_jd_ee_04","task_occ_17_2072_00_20496","enables","0.1123","src_v2_role_graph_seed_2026_03","0.6904","seeded_from_cluster_dependency_proxy"
"occ_17_2072_00","task_occ_17_2072_00_jd_ee_04","task_occ_17_2072_00_20499","enables","0.1098","src_v2_role_graph_seed_2026_03","0.6904","seeded_from_cluster_dependency_proxy"
"occ_17_2141_00","task_occ_17_2141_00_1411","task_occ_17_2141_00_1427","supports","0.0511","src_v2_role_graph_seed_2026_03","0.6254","seeded_from_cluster_dependency_proxy"
"occ_17_2141_00","task_occ_17_2141_00_1411","task_occ_17_2141_00_jd_me_03","supports","0.0749","src_v2_role_graph_seed_2026_03","0.7273","seeded_from_cluster_dependency_proxy"
"occ_17_2141_00","task_occ_17_2141_00_1411","task_occ_17_2141_00_jd_me_04","supports","0.0572","src_v2_role_graph_seed_2026_03","0.7163","seeded_from_cluster_dependency_proxy"
"occ_17_2141_00","task_occ_17_2141_00_1413","task_occ_17_2141_00_1411","feeds","0.0557","src_v2_role_graph_seed_2026_03","0.5703","seeded_from_cluster_dependency_proxy"
"occ_17_2141_00","task_occ_17_2141_00_1413","task_occ_17_2141_00_20734","feeds","0.1172","src_v2_role_graph_seed_2026_03","0.5763","seeded_from_cluster_dependency_proxy"
"occ_17_2141_00","task_occ_17_2141_00_1413","task_occ_17_2141_00_jd_me_02","feeds","0.1171","src_v2_role_graph_seed_2026_03","0.6654","seeded_from_cluster_dependency_proxy"
"occ_17_2141_00","task_occ_17_2141_00_1413","task_occ_17_2141_00_jd_me_03","feeds","0.1497","src_v2_role_graph_seed_2026_03","0.6481","seeded_from_cluster_dependency_proxy"
"occ_17_2141_00","task_occ_17_2141_00_1418","task_occ_17_2141_00_1412","enables","0.0988","src_v2_role_graph_seed_2026_03","0.4875","seeded_from_cluster_dependency_proxy"
"occ_17_2141_00","task_occ_17_2141_00_1418","task_occ_17_2141_00_20734","feeds","0.0781","src_v2_role_graph_seed_2026_03","0.5556","seeded_from_cluster_dependency_proxy"
"occ_17_2141_00","task_occ_17_2141_00_1418","task_occ_17_2141_00_jd_me_02","feeds","0.0781","src_v2_role_graph_seed_2026_03","0.6447","seeded_from_cluster_dependency_proxy"
"occ_17_2141_00","task_occ_17_2141_00_1427","task_occ_17_2141_00_1412","enables","0.0988","src_v2_role_graph_seed_2026_03","0.5633","seeded_from_cluster_dependency_proxy"
"occ_17_2141_00","task_occ_17_2141_00_1427","task_occ_17_2141_00_1418","enables","0.1095","src_v2_role_graph_seed_2026_03","0.5255","seeded_from_cluster_dependency_proxy"
"occ_17_2141_00","task_occ_17_2141_00_1427","task_occ_17_2141_00_1419","supports","0.1151","src_v2_role_graph_seed_2026_03","0.5979","seeded_from_cluster_dependency_proxy"
"occ_17_2141_00","task_occ_17_2141_00_1427","task_occ_17_2141_00_20736","supports","0.1193","src_v2_role_graph_seed_2026_03","0.5939","seeded_from_cluster_dependency_proxy"
"occ_17_2141_00","task_occ_17_2141_00_1427","task_occ_17_2141_00_20741","enables","0.1104","src_v2_role_graph_seed_2026_03","0.5255","seeded_from_cluster_dependency_proxy"
"occ_17_2141_00","task_occ_17_2141_00_1430","task_occ_17_2141_00_1427","enables","0.0851","src_v2_role_graph_seed_2026_03","0.5759","seeded_from_cluster_dependency_proxy"
"occ_17_2141_00","task_occ_17_2141_00_1430","task_occ_17_2141_00_20734","reviews","0.0976","src_v2_role_graph_seed_2026_03","0.6060","seeded_from_cluster_dependency_proxy"
"occ_17_2141_00","task_occ_17_2141_00_1430","task_occ_17_2141_00_jd_me_02","reviews","0.0976","src_v2_role_graph_seed_2026_03","0.6951","seeded_from_cluster_dependency_proxy"
"occ_17_2141_00","task_occ_17_2141_00_1430","task_occ_17_2141_00_jd_me_04","enables","0.0953","src_v2_role_graph_seed_2026_03","0.6668","seeded_from_cluster_dependency_proxy"
"occ_17_2141_00","task_occ_17_2141_00_19628","task_occ_17_2141_00_1418","supports","0.0730","src_v2_role_graph_seed_2026_03","0.4796","seeded_from_cluster_dependency_proxy"
"occ_17_2141_00","task_occ_17_2141_00_19628","task_occ_17_2141_00_1427","supports","0.0851","src_v2_role_graph_seed_2026_03","0.5554","seeded_from_cluster_dependency_proxy"
"occ_17_2141_00","task_occ_17_2141_00_19628","task_occ_17_2141_00_20734","feeds","0.1367","src_v2_role_graph_seed_2026_03","0.5856","seeded_from_cluster_dependency_proxy"
"occ_17_2141_00","task_occ_17_2141_00_19628","task_occ_17_2141_00_20741","supports","0.0736","src_v2_role_graph_seed_2026_03","0.4796","seeded_from_cluster_dependency_proxy"
"occ_17_2141_00","task_occ_17_2141_00_19628","task_occ_17_2141_00_jd_me_02","feeds","0.1366","src_v2_role_graph_seed_2026_03","0.6747","seeded_from_cluster_dependency_proxy"
"occ_17_2141_00","task_occ_17_2141_00_19628","task_occ_17_2141_00_jd_me_03","feeds","0.1684","src_v2_role_graph_seed_2026_03","0.6573","seeded_from_cluster_dependency_proxy"
"occ_17_2141_00","task_occ_17_2141_00_19628","task_occ_17_2141_00_jd_me_04","supports","0.0953","src_v2_role_graph_seed_2026_03","0.6463","seeded_from_cluster_dependency_proxy"
"occ_17_2141_00","task_occ_17_2141_00_20733","task_occ_17_2141_00_jd_me_03","feeds","0.0749","src_v2_role_graph_seed_2026_03","0.6999","seeded_from_cluster_dependency_proxy"
"occ_17_2141_00","task_occ_17_2141_00_20734","task_occ_17_2141_00_1418","supports","0.0730","src_v2_role_graph_seed_2026_03","0.5556","seeded_from_cluster_dependency_proxy"
"occ_17_2141_00","task_occ_17_2141_00_20734","task_occ_17_2141_00_1419","supports","0.1151","src_v2_role_graph_seed_2026_03","0.6281","seeded_from_cluster_dependency_proxy"
"occ_17_2141_00","task_occ_17_2141_00_20734","task_occ_17_2141_00_20736","supports","0.1193","src_v2_role_graph_seed_2026_03","0.6240","seeded_from_cluster_dependency_proxy"
"occ_17_2141_00","task_occ_17_2141_00_20734","task_occ_17_2141_00_20741","supports","0.0736","src_v2_role_graph_seed_2026_03","0.5556","seeded_from_cluster_dependency_proxy"
"occ_17_2141_00","task_occ_17_2141_00_20736","task_occ_17_2141_00_1427","enables","0.0851","src_v2_role_graph_seed_2026_03","0.5939","seeded_from_cluster_dependency_proxy"
"occ_17_2141_00","task_occ_17_2141_00_20736","task_occ_17_2141_00_20734","reviews","0.0976","src_v2_role_graph_seed_2026_03","0.6240","seeded_from_cluster_dependency_proxy"
"occ_17_2141_00","task_occ_17_2141_00_20736","task_occ_17_2141_00_jd_me_02","reviews","0.0976","src_v2_role_graph_seed_2026_03","0.7131","seeded_from_cluster_dependency_proxy"
"occ_17_2141_00","task_occ_17_2141_00_20736","task_occ_17_2141_00_jd_me_04","enables","0.0953","src_v2_role_graph_seed_2026_03","0.6848","seeded_from_cluster_dependency_proxy"
"occ_17_2141_00","task_occ_17_2141_00_20737","task_occ_17_2141_00_1418","supports","0.0730","src_v2_role_graph_seed_2026_03","0.5421","seeded_from_cluster_dependency_proxy"
"occ_17_2141_00","task_occ_17_2141_00_20737","task_occ_17_2141_00_1427","supports","0.0851","src_v2_role_graph_seed_2026_03","0.6180","seeded_from_cluster_dependency_proxy"
"occ_17_2141_00","task_occ_17_2141_00_20737","task_occ_17_2141_00_20734","feeds","0.1367","src_v2_role_graph_seed_2026_03","0.6481","seeded_from_cluster_dependency_proxy"
"occ_17_2141_00","task_occ_17_2141_00_20737","task_occ_17_2141_00_20741","supports","0.0736","src_v2_role_graph_seed_2026_03","0.5421","seeded_from_cluster_dependency_proxy"
"occ_17_2141_00","task_occ_17_2141_00_20737","task_occ_17_2141_00_jd_me_02","feeds","0.1366","src_v2_role_graph_seed_2026_03","0.7372","seeded_from_cluster_dependency_proxy"
"occ_17_2141_00","task_occ_17_2141_00_20737","task_occ_17_2141_00_jd_me_03","feeds","0.1684","src_v2_role_graph_seed_2026_03","0.7199","seeded_from_cluster_dependency_proxy"
"occ_17_2141_00","task_occ_17_2141_00_20737","task_occ_17_2141_00_jd_me_04","supports","0.0953","src_v2_role_graph_seed_2026_03","0.7089","seeded_from_cluster_dependency_proxy"
"occ_17_2141_00","task_occ_17_2141_00_20739","task_occ_17_2141_00_1411","feeds","0.0557","src_v2_role_graph_seed_2026_03","0.5077","seeded_from_cluster_dependency_proxy"
"occ_17_2141_00","task_occ_17_2141_00_20739","task_occ_17_2141_00_20734","feeds","0.1172","src_v2_role_graph_seed_2026_03","0.5138","seeded_from_cluster_dependency_proxy"
